Time,Barcode,Model_Name,Voltage,Duty,Toral_Result,Section,Intelligent_Control,dB(A),RPM,index1,index2,index3,Index1_Limit,Index2_Limit,Index3_Limit,RPM_Up,RPM_Low,Range_Up,Range_Low,1P,2P,3P,4P,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,Spectrum_Control,1/n_Octave,Criteria_Path,Spectrum_OK?,Overall_Noise?,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,Line Name,Device ID,Source IP,Log_Date,Total_Result,LineName,BoxName,MESResult,ProgramVersion
2.02602E+13,TAA0412DDX01W2PA0262601810,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.03,3895.29,53.71,195.99,0.84,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4313.54,4106.62,3923.77,3779.38,3665.92,3582.54,OK,3rd Octave,,OK,OK,52.38,44.04,48.89,48.69,44.16,43.1,43.13,42.31,40.26,46.16,36.12,43.9,46.76,39.89,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601794,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.94,4055.47,39.77,175.52,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4566.85,4328.85,4106.38,3918.77,3765.15,3646.85,OK,3rd Octave,,OK,OK,53.57,44.78,49.42,53.26,43.86,45.78,42.73,43.34,40.17,43.31,37.77,35.74,44.46,42.13,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601792,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.66,3906.76,82.47,206.47,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4324.23,4124.08,3931.15,3784.62,3678.54,3597.92,OK,3rd Octave,,OK,OK,51.99,44.54,50.14,49.85,43.41,43.04,42.57,42.59,41.62,45.65,37.01,45.31,44.24,40.26,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601789,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.39,4074.35,44.36,216.93,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4557.46,4336.92,4133.77,3956.08,3801.15,3660.69,OK,3rd Octave,,OK,OK,53.91,47.31,51.13,52.25,44.6,45.15,43.52,43.01,41.53,43.71,36.73,40.48,46,39.06,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601785,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.32,4123.42,43.3,186.54,0.84,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4595.46,4410.46,4218.69,4020,3832.85,3663.08,OK,3rd Octave,,OK,OK,52.3,47.15,48.97,52.13,45.06,45.12,43.05,43.98,41.6,43.63,37.33,46.29,45.33,40.6,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601777,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.58,3905.35,39.04,189.23,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4377.85,4166.46,3951.31,3766.38,3629.77,3540.31,OK,3rd Octave,,OK,OK,51.63,44.5,50.14,49.5,43.7,43.71,41.65,42.48,41.72,41.57,38.02,41.38,45.5,40.02,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601817,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.83,3935.72,58.25,249.72,0.85,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4342.69,4142.08,3964.15,3824.77,3712.31,3628.31,OK,3rd Octave,,OK,OK,50.28,45.64,49.33,51.09,43.6,43.7,41.58,41.76,40.76,47.19,36.78,42.61,47.72,41.28,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601764,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.71,3959.46,31.8,248.68,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4466.62,4219.23,3998.92,3814.54,3678.77,3578.69,OK,3rd Octave,,OK,OK,52.24,44.63,49.95,49.95,43.87,44.04,43.1,42.32,43,45.59,37.44,37.97,45.67,38.22,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601763,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.62,4065.45,44.49,92.66,0.85,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4535.54,4333.46,4129.23,3947.38,3785.23,3661.85,OK,3rd Octave,,OK,OK,52.21,44.32,48.41,50.12,44.4,43.56,42.42,42.23,40.98,44.44,41.3,38.5,47.53,41.15,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601762,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.82,4044.59,43.83,181.49,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4455.08,4280.46,4102.23,3939.15,3795.46,3695.15,OK,3rd Octave,,OK,OK,52.82,46.42,48.56,50.84,44.17,44.67,42.87,43.64,40.43,45.36,39.14,41.42,45.41,40.18,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601758,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.19,3839.59,90.79,188.19,0.86,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4211.31,4013.54,3852.46,3736.69,3648.46,3575.08,OK,3rd Octave,,OK,OK,51.77,42.93,48.61,48.55,43.64,43.73,44.19,42.52,40.96,47.8,40.86,46.63,47.18,40.68,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601754,TAA0412DDX01W2P F,12,20,OK,Section1,OK,54.92,3853.69,39.75,201.7,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4239.85,4058.46,3883.62,3742.85,3637.46,3559.92,OK,3rd Octave,,OK,OK,51.78,42.59,48.53,47.54,42.95,43.77,42.28,40.82,41.52,44.2,36.48,41.97,45.56,39.81,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601751,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.22,4032.1,36.32,150.08,0.85,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4475.62,4253.92,4067.85,3926.38,3794.46,3674.38,OK,3rd Octave,,OK,OK,52.99,44.2,48.62,50.91,44.93,44.4,42.45,43.26,40.8,45.19,38.36,40.75,48.38,40.77,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601748,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.76,3949.95,34.11,270.33,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4379.69,4170.08,3980.23,3826.31,3714.38,3629,OK,3rd Octave,,OK,OK,50.99,44.44,48.5,48.93,44.73,44.16,43.48,44.15,41.6,49.03,38.2,40.83,45.41,40.34,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601744,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.53,4010.41,41.16,197.64,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4433.92,4262.15,4071.15,3892.92,3755.77,3646.54,OK,3rd Octave,,OK,OK,51.52,46.04,50.24,51.33,44.01,43.63,42.73,42.96,41.02,44.28,36.85,39.84,45.67,38.41,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601739,TAA0412DDX01W2P F,12,20,OK,Section1,OK,54.69,3949.95,40,206.38,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4398.08,4189.54,3992.54,3822.92,3694.38,3602.23,OK,3rd Octave,,OK,OK,50.85,44.43,47.18,49.35,43.28,43.48,42.26,42.17,40.48,43.64,36.46,38.64,44.59,39.13,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601738,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.79,3908.51,57.25,184.52,0.87,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4320.15,4111.46,3931.46,3793,3689.31,3605.69,OK,3rd Octave,,OK,OK,52.59,45.41,47.68,48.68,44.17,45.39,43.15,42.31,41.78,44.87,37.52,42.82,48.45,39.96,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601723,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.04,4054,27.63,237.74,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4538.38,4343.23,4126.08,3919.15,3759.31,3637.85,OK,3rd Octave,,OK,OK,51.34,45.75,49.13,51.66,44.59,44.03,42.67,43.95,41.78,48.27,37.11,37.67,45.78,37.98,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601716,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.15,4099.33,61.79,136.29,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4590.77,4383.69,4172.62,3973.62,3803,3672.31,OK,3rd Octave,,OK,OK,53.5,45.2,49.42,50.84,44.44,44.25,43.16,44.11,42.64,44.24,37.59,42.36,45.47,39.49,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601713,TAA0412DDX01W2P F,12,20,OK,Section1,OK,54.56,3921.29,64.08,217.17,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4385.31,4173.46,3963.69,3786.54,3651.85,3566.92,OK,3rd Octave,,OK,OK,50.61,42.19,49.87,46.91,43.05,42.99,42.27,40.32,40.63,43.94,35.36,34.56,45.73,38.46,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601705,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.08,3959.15,38.92,224.18,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4416.46,4204.38,4004.92,3837.38,3698.23,3593.54,OK,3rd Octave,,OK,OK,53.88,45.11,49.45,49.9,44.97,43.95,42.9,42.9,41.44,45.51,36.9,39.5,46.44,38.76,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601721,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.08,4106.42,48.29,133.98,0.8,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4585.85,4376.69,4170.69,3981.85,3830,3693.46,OK,3rd Octave,,OK,OK,52.63,46.55,48.86,51.68,43.83,46.1,43.88,43.78,42.26,43.05,38.93,39.71,44.66,38.34,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601702,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.67,3954.9,38.62,176.18,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4400.69,4201.23,4002.15,3830.15,3696.77,3598.38,OK,3rd Octave,,OK,OK,50.9,44.69,51.16,49.25,43.68,43.99,42.06,43.35,40.94,44.3,34.92,45.01,45.15,38.48,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601697,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.7,3994.03,92.56,218.63,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4455.15,4245.92,4044.69,3871.92,3726.23,3620.23,OK,3rd Octave,,OK,OK,54.04,45.54,48.48,49.6,43.6,43.99,42.96,43.63,42.63,44.79,37.27,41.3,46.07,38.96,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601701,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.04,4012.59,37.65,182.59,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4550.77,4274.38,4040.08,3861.15,3729.15,3620,OK,3rd Octave,,OK,OK,52.9,45.94,48.87,49.6,44.47,44.01,43.72,43.23,42.44,43.2,38.48,43.18,45.56,39.08,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601710,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.72,3922.44,43.28,158.15,0.85,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4355.31,4148,3957.23,3799.38,3682.69,3592,OK,3rd Octave,,OK,OK,51.98,44.56,50.76,50.52,43.55,43.95,42.5,43.23,41.34,44.49,38.58,40.92,47.17,38.92,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601692,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.64,3901.5,40.1,245.37,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4284.23,4105.92,3935.85,3791.54,3685.92,3605.54,OK,3rd Octave,,OK,OK,51.58,44.16,50.73,49.87,42.72,43.66,42.66,43.11,40.05,44.51,35.09,41.04,46.34,38,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601687,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.47,4161.85,39.79,182.9,0.79,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4634.77,4430.38,4230.31,4054.54,3885.46,3735.62,OK,3rd Octave,,OK,OK,52.41,45.99,48.99,51.39,44.73,45.63,43.35,43.89,42.2,47.86,36.96,40.14,44.47,38.01,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601688,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.66,3950.06,44.57,232.33,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4433.92,4183.69,3974.46,3815.54,3694.23,3598.54,OK,3rd Octave,,OK,OK,53.07,45.21,48.1,49.38,44.49,44.22,42.69,42.62,40.25,45.95,38.42,41.07,44.62,38.2,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601684,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.08,4162.78,43.52,179.46,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4722.15,4513.08,4269,4013.62,3807.31,3651.54,OK,3rd Octave,,OK,OK,51.96,47.73,49.49,52,45.87,45.18,42.74,44.05,43.4,43.69,37.64,41.42,44.54,38.47,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601675,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.52,3944.65,62.6,171.26,0.85,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4432.31,4204.23,3984.23,3801.15,3669.77,3576.23,OK,3rd Octave,,OK,OK,52.06,44.73,48.7,48.71,44.77,43.69,42.91,42.29,41.31,44.92,37.13,46.14,45.89,36.88,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601677,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.31,3956.73,66.1,177.44,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4389.08,4173.15,3984.46,3838.15,3722.54,3633,OK,3rd Octave,,OK,OK,50.35,43.45,49.01,49.11,43.99,43.83,42.01,42.11,41.96,45.84,35.89,42.53,45.4,37.96,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601679,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.67,4017.09,48.49,217.77,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4502.08,4289.38,4077.69,3894.77,3732.62,3606,OK,3rd Octave,,OK,OK,50.76,45.32,49.87,51.27,43.87,43.38,43.04,43.48,41.45,47.58,36.86,42.72,44.84,37.79,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601664,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.68,4042.03,33.02,198.23,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4536.69,4324.54,4108.23,3909.23,3748.46,3625,OK,3rd Octave,,OK,OK,51.33,45.4,49.1,51.88,44.58,43.81,42.52,44.01,42.08,46.11,36.12,44.67,45.27,38.34,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601660,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.19,4077.55,36.47,224.57,0.84,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4551,4351.62,4167.54,3970.77,3788.54,3635.85,OK,3rd Octave,,OK,OK,52.66,46.26,48.58,49.41,44.94,44.62,43.06,43.88,43.26,46.76,38.67,41.85,47.27,38.19,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601656,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.78,4009.51,40.92,202.81,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4434.69,4242.77,4061.69,3900.77,3760.38,3656.77,OK,3rd Octave,,OK,OK,52.65,46.51,48.69,48.72,44.63,44.48,43.36,43.58,41.73,44.87,37.51,44.02,45.75,36.8,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601648,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.36,3898.77,67.5,186.18,0.88,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4405.85,4145.31,3911.46,3741.31,3631.54,3557.15,OK,3rd Octave,,OK,OK,48.94,44.49,49.25,49.61,42.56,43.03,42.57,42.6,44.12,45.44,38.24,45.19,48.62,38.19,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601657,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.07,4189.41,47.39,174.62,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4692.46,4495.77,4281.46,4077.08,3878.31,3711.38,OK,3rd Octave,,OK,OK,54.37,45.89,49.19,51.05,45.46,44.83,44.04,43.29,41.97,44.3,38.61,39.06,46.35,39.36,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601650,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.73,4061.06,35.64,209.7,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4564.08,4336.23,4119.31,3931.62,3768.92,3646.23,OK,3rd Octave,,OK,OK,52.08,45.23,50.63,50.39,43.87,45.32,42.68,43.12,41.03,44.87,39.28,41,45.11,37.92,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601637,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.34,3909.05,53.8,218.91,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4343.46,4126.92,3934.23,3785.85,3678.23,3585.62,OK,3rd Octave,,OK,OK,50.69,44.08,49.41,49.38,43.96,43.22,42.36,42.38,42.97,43.2,36.4,44.45,44.51,38.81,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601628,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.75,4105.46,43.42,190.27,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4574.85,4387.31,4176.62,3988.77,3821.31,3683.92,OK,3rd Octave,,OK,OK,51.84,46.1,48.81,50.75,44.28,44.55,43.49,44.3,41.42,45.34,37.37,42.97,45.03,38.7,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601641,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.45,3994.81,46.25,160.58,0.84,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4464.62,4251.77,4047.38,3868.08,3725.77,3611.23,OK,3rd Octave,,OK,OK,50.33,45.52,48.66,49.5,44.24,43.42,42.02,43,41.73,45.66,37.58,40.57,46.64,39.29,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601627,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.81,4005.36,41.39,234.97,0.85,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4457.54,4254.54,4065.77,3891.77,3738.69,3623.85,OK,3rd Octave,,OK,OK,53.28,45.65,48.81,51.18,44.18,44.48,43.17,43.61,41.9,45.05,37.17,39.28,47.43,39.18,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601623,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.51,3963.71,31.9,211.03,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4391.08,4186.54,4005.23,3854.62,3725.23,3619.54,OK,3rd Octave,,OK,OK,51.61,44.72,49.68,48.75,43.79,43.67,42.56,42.51,41.76,46.86,35.57,43.83,44.18,38.51,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601616,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.21,3888.09,31.13,230.33,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4357.31,4118.15,3910,3756.23,3638.54,3548.31,OK,3rd Octave,,OK,OK,51.47,44.51,49.62,49,42.99,43.01,42.46,42.47,42.37,45.77,34.98,40.38,45.03,38.47,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601613,TAA0412DDX01W2P F,12,20,OK,Section1,OK,57.1,4003.29,63,153.93,0.86,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4435.69,4251.77,4064.69,3892.15,3747.69,3627.77,OK,3rd Octave,,OK,OK,55.63,44.7,49.26,51.29,46.67,45.23,42.95,42.79,41.75,43.72,35.66,49.82,46.92,39.28,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601620,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.76,3925.29,63.95,255.32,0.84,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4358.38,4152.85,3960.77,3803.08,3685.23,3591.46,OK,3rd Octave,,OK,OK,52.74,43.07,48.75,49.06,43.28,44.6,42.5,42.97,41.68,45.93,37.86,35.51,47.34,40.35,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601604,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.6,4050.19,50.92,177.62,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4494.38,4293.23,4102.85,3935.62,3791.31,3683.77,OK,3rd Octave,,OK,OK,50.46,44.79,49.3,51.15,44.92,44.88,42.51,43.13,43.28,46.19,38.84,38.74,46.24,39.48,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601601,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.42,3993.78,52.02,193.88,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4486.54,4267.92,4040.69,3850.85,3705.92,3610.77,OK,3rd Octave,,OK,OK,50.88,44.11,50.16,50.81,43.89,43.61,42.08,42,41.08,45.49,36.53,42.85,44.66,37.27,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601606,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.5,3927.74,43,198.12,0.84,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4374.54,4162.54,3966.69,3804.54,3673.77,3584.38,OK,3rd Octave,,OK,OK,52.75,43.01,49.35,49.91,43.98,44.25,43.07,41.91,40.7,44.3,36.27,38.05,46.94,39.3,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601593,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.68,3939.35,35.93,214.64,0.83,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4355.38,4160.85,3978.85,3826.54,3702.46,3612,OK,3rd Octave,,OK,OK,51.7,45.41,49.51,49.27,44.37,43.59,42.55,42.23,39.93,44.33,36.72,44.03,45.28,38.83,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601592,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.54,3984.01,41.69,166.23,0.84,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4478.15,4258.08,4038.23,3851.69,3694.62,3583.31,OK,3rd Octave,,OK,OK,49.11,43.49,49.01,49.13,44.75,43.27,41.44,42.14,42.57,46.76,40.94,41.07,47.11,40.06,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601603,TAA0412DDX01W2P F,12,20,NG,Section1,NG,56.03,4007.76,231.96,279.4,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4469.69,4264.46,4063.38,3890.15,3741.46,3617.38,OK,3rd Octave,,OK,OK,52.31,45.68,49.12,49.92,44.42,44.26,41.83,42.99,41.44,45,37.13,47.84,45.26,38.93,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601577,TAA0412DDX01W2P F,12,20,OK,Section1,OK,56.01,3996.22,35.81,231.69,0.8,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4500.62,4264.46,4036.62,3848.46,3710.85,3616.31,OK,3rd Octave,,OK,OK,54.02,45.14,49.04,50.29,44.04,45.14,42.93,43.1,41.85,42.24,35.53,39.73,43.97,39.57,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601572,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.63,3987.94,35.26,193.51,0.81,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4439,4223.77,4023,3863.23,3743,3635.62,OK,3rd Octave,,OK,OK,53.42,44.87,48.65,50.53,43.7,43.85,42.89,42.43,41.83,42.28,37.06,43.22,44.4,38.33,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601569,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.43,3928.41,37.73,210.05,0.85,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4335.77,4136.31,3965.62,3821.23,3704.69,3606.85,OK,3rd Octave,,OK,OK,52.78,43.13,48.95,48.95,43.36,44.27,42.38,41.84,41.36,45.19,41.39,38.46,47.26,39.86,Line_1,Station_1,10.184.136.2,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601573,TAA0412DDX01W2P F,12,20,OK,Section1,OK,55.89,4029.42,35.56,204.08,0.82,200,350,1,6500,1,32,48,TRUE,TRUE,TRUE,TRUE,4521.85,4283.15,4066.38,3891.77,3758.54,3654.85,OK,3rd Octave,,OK,OK,52.46,44.81,48.1,48.88,44.98,44.55,43.39,43.08,41.57,46.87,38.86,46.1,44.21,41.7,Line_1,Station_1,10.184.136.2,20260209,,,,,
